"2020","서울특별시","강남구","개포동",315,123,167,25,0,1,14,44,235,21,4,65,62,59,67,48,10,1,2,4,0,0,0,0,1,6,16,38,41,32,27,33,28,21,25,17,8,5,6,1,3
"2020","대전광역시","유성구","반석동",29,9,20,0,0,0,3,7,15,4,1,6,7,4,2,9,0,0,0,0,0,0,0,0,0,0,2,5,4,2,9,2,3,0,1,1,0,0,0,0,0
"2020","광주광역시","광산구","월계동",80,32,44,4,0,3,9,27,33,8,0,14,16,12,11,26,1,0,0,0,0,0,0,0,0,2,8,12,9,6,5,9,5,8,7,1,3,1,1,1,2
"2020","광주광역시","북구","용두동",13,6,6,1,0,1,1,7,2,2,2,3,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4,2,0,0,1,0,0,0,0
"2020","부산광역시","사상구","삼락동",33,14,17,2,0,1,8,11,12,1,0,6,5,6,8,7,1,1,0,0,0,0,0,0,0,0,2,2,5,3,4,2,2,1,1,2,2,1,4,0,1
"2020","부산광역시","사상구","괘법동",101,58,39,4,0,5,16,44,29,7,3,15,20,20,18,22,3,0,0,0,0,0,0,0,0,3,11,9,12,8,10,10,4,11,4,9,1,3,5,0,1
"2020","대구광역시","동구","각산동",207,91,109,7,0,0,9,18,173,7,2,30,67,41,34,29,4,0,1,0,0,0,0,0,0,4,14,34,35,18,25,27,18,11,9,5,2,4,0,0,0
"2020","경기도","용인시 기흥구","보라동",72,29,41,2,0,0,10,23,31,8,0,8,22,12,9,17,4,0,0,0,0,0,0,0,0,1,7,11,7,3,11,10,4,9,3,2,1,2,0,0,1
"2020","경기도","수원시 장안구","조원동",131,49,77,5,0,1,11,41,63,15,3,27,21,25,26,22,7,0,0,0,0,0,0,1,0,2,11,18,14,11,13,10,5,19,10,5,10,1,1,0,0
"2020","경기도","고양시 일산동구","마두동",88,40,44,4,0,1,11,34,32,10,4,15,12,10,24,15,8,1,0,0,0,0,0,0,0,2,2,8,4,10,9,10,5,6,9,9,2,3,5,3,0
"2020","경기도","동두천시","상패동",159,77,78,4,0,0,0,6,148,5,1,25,44,28,28,26,7,1,0,0,0,0,0,0,0,2,11,19,32,20,14,17,10,12,9,4,2,2,2,2,0
"2020","경기도","포천시","선단동",27,14,13,0,0,0,4,16,4,3,2,1,8,0,6,8,2,0,0,0,0,0,0,0,0,0,2,1,0,5,2,1,4,1,8,2,1,0,0,0,0
"2020","경기도","평택시","진위면",62,42,13,7,0,0,3,21,31,7,2,8,13,10,14,14,1,0,1,0,0,0,0,1,1,1,3,6,1,8,10,7,4,3,7,0,4,1,4,0,0
"2020","경기도","의왕시","청계동",20,10,10,0,0,0,3,3,9,5,0,7,0,0,5,6,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,8,3,0,0,1,1,0,1,0
"2020","경기도","화성시","향남읍",221,103,101,17,0,2,30,106,63,20,4,39,38,38,39,51,12,0,1,1,0,0,0,0,2,2,12,30,9,24,19,21,29,15,19,14,9,5,2,7,0
"2020","전라북도","전주시 덕진구","팔복동3가",65,33,30,2,0,0,0,6,55,4,0,13,14,12,9,16,1,1,2,0,0,0,0,0,0,1,3,8,10,7,6,12,6,1,5,3,0,0,0,0,0
"2020","경기도","김포시","고촌읍",100,46,47,7,0,0,12,36,47,5,5,16,21,19,17,13,9,0,0,0,0,0,0,0,0,1,9,9,11,11,7,6,5,19,5,5,3,3,5,1,0
"2020","서울특별시","은평구","녹번동",138,53,80,5,0,0,6,27,98,7,4,31,22,18,27,31,5,2,1,0,2,0,2,0,0,1,12,15,10,10,16,19,10,16,9,7,2,0,0,3,1
"2020","경기도","성남시 중원구","금광동",59,21,35,3,0,0,2,26,23,8,7,9,10,8,7,13,5,1,0,0,1,0,0,0,0,0,5,4,11,4,7,5,2,4,9,1,2,0,1,1,1
"2020","경기도","용인시 수지구","상현동",188,59,117,12,0,0,27,57,74,30,2,41,37,37,28,36,7,0,0,0,0,0,0,0,0,0,22,19,22,23,15,13,13,8,16,11,9,6,5,5,1
"2020","대구광역시","북구","관음동",51,16,33,2,0,0,10,14,22,5,0,9,9,11,14,3,5,1,0,1,0,1,0,0,0,0,1,4,6,2,2,3,1,5,10,6,1,3,2,2,0
"2020","서울특별시","용산구","청파동1가",14,7,7,0,0,0,3,6,5,0,4,5,0,2,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,4,0,0,1,0,0,0,3,0,0
"2020","서울특별시","도봉구","방학동",153,70,74,9,0,0,24,46,74,9,5,28,33,32,26,19,10,0,3,0,0,0,0,0,0,1,14,12,16,15,19,17,5,12,13,9,3,8,1,0,5
"2020","서울특별시","성북구","삼선동5가",214,95,112,7,0,0,0,2,204,8,3,53,40,43,41,28,6,0,0,0,0,0,0,1,0,6,14,22,26,26,24,34,22,9,11,6,6,2,0,3,2
"2020","서울특별시","중구","저동2가",139,80,54,5,0,0,3,1,125,10,1,33,28,24,31,19,3,0,0,0,0,0,0,0,0,1,11,17,22,16,14,17,11,18,5,3,3,1,0,0,0
"2020","경기도","성남시 분당구","수내동",126,44,75,7,0,0,7,44,66,9,1,25,27,21,32,19,1,0,0,0,0,0,0,0,0,1,9,9,19,17,8,15,7,15,9,3,7,1,4,0,2
"2020","경기도","성남시 분당구","백현동",99,36,61,2,0,0,18,19,51,11,0,17,28,21,16,10,7,1,0,0,0,0,0,0,0,1,9,6,13,18,7,8,5,8,5,5,4,1,6,2,0
"2020","대전광역시","유성구","봉명동",103,42,56,5,0,0,11,29,43,20,4,23,18,12,30,14,2,0,0,0,0,0,0,0,1,2,5,9,12,10,14,8,6,9,9,7,7,0,1,1,2
"2020","인천광역시","부평구","삼산동",148,60,83,5,0,6,17,60,56,9,2,19,24,29,32,37,5,1,0,0,0,0,0,0,0,2,9,17,17,14,14,17,11,11,13,8,6,3,3,1,1
"2020","경상북도","영천시","금호읍",25,10,15,0,0,0,2,8,13,2,0,4,6,5,4,6,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,2,2,7,3,1,1,0,0,0,0
"2020","충청남도","아산시","신창면",63,30,28,5,0,0,4,19,35,5,0,11,9,9,20,12,2,0,0,0,0,1,0,1,0,2,3,3,10,8,7,8,6,5,3,4,1,0,1,0,0
"2020","충청남도","천안시 동남구","청당동",134,74,57,3,0,0,4,19,104,7,8,23,27,27,31,17,1,1,0,0,0,0,0,1,1,3,6,12,12,13,9,14,15,14,15,11,4,2,1,0,0
"2020","경기도","고양시 덕양구","고양동",42,19,22,1,0,0,6,13,21,2,1,6,5,13,9,6,2,2,0,0,0,0,0,0,0,1,0,6,7,5,2,3,6,3,0,5,2,0,0,0,0
"2020","서울특별시","영등포구","문래동3가",83,44,35,4,0,1,8,29,40,5,0,19,7,14,20,20,3,1,0,0,0,0,0,1,1,0,8,6,13,7,6,7,10,3,3,4,5,2,4,0,2
"2020","서울특별시","강남구","압구정동",105,32,64,9,0,0,5,27,61,12,7,19,15,26,16,19,3,1,0,0,0,0,0,0,0,0,5,14,13,9,8,9,11,12,14,3,1,2,1,2,0
"2020","서울특별시","강동구","암사동",120,40,74,6,0,0,7,39,61,13,5,25,25,20,21,21,3,1,1,0,0,0,0,0,0,1,8,11,15,11,16,7,10,6,11,7,4,5,3,1,2
"2020","서울특별시","송파구","송파동",207,86,113,8,0,0,20,36,129,22,2,42,35,47,44,28,9,0,0,2,0,0,0,0,0,0,14,29,27,33,30,19,18,15,2,10,5,0,2,1,0
"2020","경상남도","김해시","진영읍",187,66,113,8,0,1,5,47,112,22,8,35,21,23,46,38,16,3,3,0,0,1,0,1,2,0,11,13,13,16,24,25,19,13,10,8,6,7,3,5,4
"2020","경상남도","창녕군","유어면",1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2020","대전광역시","중구","오류동",36,13,22,1,0,1,4,8,12,11,0,4,7,7,12,6,0,0,1,0,0,0,0,0,0,0,2,5,3,7,2,4,2,6,4,0,0,0,0,0,0
"2020","대전광역시","대덕구","목상동",21,11,10,0,0,0,1,14,6,0,3,2,2,8,5,0,1,0,0,0,0,0,0,0,0,0,3,3,2,1,2,1,2,4,2,0,0,0,0,0,1
